,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
224,FLAT C16 8/F BLOCK C SHUI NING HOUSE ,51,10/8/2020,2.9,361,-,8033,-,5149,627
225,FLAT H 11/F TSAP KING MANSION  ,54,10/8/2020,6,565,780,10619,7692,4867,270
226,FLAT 7 31/F WO TUNG HOUSE (BLOCK F) CHEUNG WO COURT ,36,10/8/2020,6.42,548,659,11715,9742,-,
227,FLAT F 12/F PARK METROPOLITAN  ,6,7/8/2020,7.9,457,-,17287,-,2453,40
228,FLAT 2 35/F HIU SHUN HOUSE (BLOCK H) HIU LAI COURT ,23,7/8/2020,5.6,596,792,9396,7071,-,
229,FLAT 16 38/F HIU WO HOUSE (BLOCK G) HIU LAI COURT ,23,6/8/2020,5.5,637,877,8634,6271,-,
230,FLAT 5 1/F WO YUET HOUSE (BLOCK B) CHEUNG WO COURT ,36,6/8/2020,4.98,434,521,11475,9559,-,
231,FLAT 4 33/F PO YIU HOUSE (BLOCK E) PO PUI COURT ,25,3/8/2020,6.6,645,827,10233,7981,-,
232,FLAT E 1/F HOI KING MANSION  ,55,3/8/2020,3.94,300,450,13127,8751,4119,220
233,FLAT F 5/F MOONWAY MANSION  ,50,31/7/2020,6.18,575,668,10739,9244,3178,130
234,FLAT 6 33/F HIU SING HOUSE (BLOCK B) HIU LAI COURT ,23,31/7/2020,5.91,431,593,13712,9966,-,
235,FLAT B 10/F KENTLUM MANSION  ,37,31/7/2020,5.15,321,438,16044,11758,3574,179
236,FLAT 12 18/F HIU MING COURT  ,41,31/7/2020,6,468,769,12821,7802,5147,512
